ID,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=ff52e5f9625f8f34,Machine Learning Engineer (LINE AI Servi...,LINE Plus corporation 성남 서현역,,"적용한 경험 - Hadoop MR, Hive, Spark 등 대용량 처리 프레임워크 개발/사용 경험 - Python, Scala, SQL 등의 프로그래밍 언어를 사용할 수 있는 분 - 해외 출장/근무에 결격 사유가 없는..."
https://kr.indeed.com/viewjob?jk=afe1e98ba9e200b6,신입/경력사원,앰코테크놀로지코리아 인천 연수구,,"development, Embedded system engineering 경력 우대 - Firmware, Python, C programing 경험 우대 명 인천 송도 보건 경력 (정규직) - 사업장 보건관리자 법적 선입..."
https://kr.indeed.com/viewjob?jk=d9bd2c7aaf54def9,"주식운용, 마케팅",디지비자산운용 대한민국,,"식운용 및 리서치 경험자 - 계량 리서치, 퀀트 모델링 경험자 - 프로그래밍 가능자(SQL, VBA, R, Python 등) 2) 마케팅 - 담당업무 : 리테일 마케팅 - 직급 : 대리급 이하 - 지원자격 ① 판매채널 펀드..."
https://kr.indeed.com/viewjob?jk=8662601070f6ff81,[기술플랫폼실] 시스템 엔지니어 영입,카카오페이 성남 분당구,,"분석 능력이 있으신 분 우대사항 - 포털/게임사 에서 대규모 인프라 운영 경험이 있으신 분 - Python, Ruby 프로그램 개발 및 Shell Script 사용이 가능하신 분 - 오픈소스(Redis, Memcached..."
https://kr.indeed.com/viewjob?jk=06d03fe7addaa264,2020년도 IT기획팀 경력사원,한국다이이찌산쿄 서울 중구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로...
https://kr.indeed.com/viewjob?jk=abfc94fd3a20ea51,mmWave HW Design Engineer,Apple 서울,,"Momentum Programming and scripting languages... C, Java, Python, MySQL, or MATLAB Description - Collaborate closely..."
https://kr.indeed.com/viewjob?jk=1748baa27965fdbf,"MVP 개발 엔지니어(서버, 웹프론트) (정규직, 계약직, 프리랜서)",더테스터 대전 중구,,1년 이상의 서버 개발 경험 · 아래 옵션 중 하나의 기술 스택 사용 - JAVA기반의 Spring - Python 기반의 Django - Ruby 기반의 Rails 우대사항 · 팀단위로 프로젝트를 수주해본 적 있는...
https://kr.indeed.com/viewjob?jk=94064c6864564f7b,CG Artist,LOCUS 대한민국,,"크리쳐 리깅 MAYA 가능자 / PYTHON SCRIPT 가능자 MEL... PHOTOSHOP, AE) DIGITAL PAINTING/ MEL/ PYTHON SCRIPT HAIR/CLOTH 신입/경력 00명 헤어/클로스..."
https://kr.indeed.com/viewjob?jk=5fb443efe7acf5ab,데이터 분석가 영입,카카오모빌리티 성남 분당구,,"뤄보신 분 - Java, R, Python, Ruby 등 1개 이상의 주력... 모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
https://kr.indeed.com/viewjob?jk=75aef93bfb58ee25,금융컨설팅본부(IT개발/평가모듈개발) 신입/경력,KIS채권평가 대한민국,,"지보수 역량 - 수학/물리/통계/금융공학/금융수학 등의 전공자로서 프로그래밍(C/C++, VBA, CUDA, Python 등) 기술을 보유하거나 관련 업무 유 경험자 2. 전형절차 및 일정 (1) 서류접수 : 2020.07..."
https://kr.indeed.com/viewjob?jk=4cb1a2777a4d00c8,2020년 하반기 (Data Scientist),씨젠 서울 송파구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=695d21f6aec731c6,Quant 트레이딩 부문,벨에포크자산운용 대한민국,,"거시경제 데이터 관리 3. 지원자격 및 우대사항 (1)필수사항 -투자자산운용사 보유, Python, 엑셀 VBA 사용 능력자 ( Python 패키지 : Scikit-learn, Keras, Tensorflow 활용가능) (엑셀..."
https://kr.indeed.com/viewjob?jk=2b7bc67cebf49cc0,"빅데이터, 인공지능(AI) 외 신입/경력 정규직",thecompany 경상남도,,모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=3e2ccf374eae0c90,"[해외취업] 베리텍, 시스템개발자/응용프로그래머",에임하이글로벌 대한민국,"연봉 32,510,000원 - 65,030,000원","비지니스회화 주요업무내용 1. 개발자 : 시스템개발 업무 수행 및 유지보수 ( JAVA, C#,.Net, Python,PHP) 2. 응용프로그래머 : 솔루션 개발/운영(Web, C#, iOS, Android, Delphi..."
https://kr.indeed.com/viewjob?jk=a29eb99b38ac76f1,[S/W] Car Life service Backend 개발,현대자동차그룹 4.4 대한민국,,"가공, 처리(ETL) 경험 보유자 - 다양한 백앤드 개발 언어에 대한 전문성 보유자 (C++, Go, Python, Kotlin, Scala 등) - 클라우드 플랫폼 (AWS, GCP)에 대한 활용 경험 보유자 - MSA 및..."
https://kr.indeed.com/viewjob?jk=ce6747e77c861c46,Data Scientist,Boston Consulting Group 4.2 서울,,"analysis a plus, Programming... scripting exp.: eg. Python, C#, VBA, Java, Perl, etc. Experience in applied analytics..."
https://kr.indeed.com/viewjob?jk=45773a15dc174fee,"Cybersecurity Policy Specialist, Mid",Booz Allen Hamilton 경기도 평택,,Competitions — From programming competitions at our PyNights ( Python competition and learning events) to competing in CTFs...
https://kr.indeed.com/viewjob?jk=235d6f92b6999031,2020년 하반기 (SW/DB 개발),씨젠 서울 송파구,,"end) 프로그램 개발( Python) [필수요건] • 컴퓨터 공학/생물정보학 관련 전문학사 이상 • JAVA 또는 Python, C언어 사용 가능 자... 언어 사용 가능 자 (C or Python) 0명 솔루션개발 • 일반 병원..."
https://kr.indeed.com/viewjob?jk=a427468a8c899737,[클라우드그램] 2020년 하반기 부문별,클라우드그램 서울 강남구,,"대 고객 프로젝트 리딩 경험 - Ansible, Chef, Puppet 등 인프라 자동화 도구 경험자 - Python, Ruby, Node.js 등 스크립트 가능자 Solutions Architect (AWS 부문) (경력3..."
https://kr.indeed.com/viewjob?jk=0bce5c7e8c1e521d,[피파온라인4] 테크니컬 아티스트,Electronic Arts 서울,,"Max script, Mel Script 1) - Understanding and utilizing C# or Python language - Experience creating or plug-in tools related..."
https://kr.indeed.com/viewjob?jk=06995d4800ce38f3,Field Application Engineer (FAE) – Korea...,LUCID Vision Labs 대한민국 • 재택 근무,,debugging technique (OpenCL... Python experience is a plus). In-depth knowledge... OpenCL... Python experience is a plus...
https://kr.indeed.com/viewjob?jk=433ceb4487baf3dc,"Cyber Risk Management Analyst, Mid",Booz Allen Hamilton 경기도 평택,,Competitions — From programming competitions at our PyNights ( Python competition and learning events) to competing in CTFs...
https://kr.indeed.com/viewjob?jk=002159bd9f187419,웹 솔류션(Python Django base) 개발자,비투텍 서울 금천구,,"지원자격 경력 경력 (2년이상) 학력 대학졸업(2,3년) 성별 무관 기타 담당업무 웹 솔류션( Python Django base) 개발자를 모십니다. 커리어 양식 지원 상세모집요강 접수기간/방법 시작일 2020.7.13..."
https://kr.indeed.com/viewjob?jk=01eb7001a0a614fb,2020년 하반기 (AI/딥러닝 알고리즘 설계/개발),씨젠 서울 송파구,,"설계 및 구현 경험 • R, Python 등 프로그래밍 언어 사용 능숙... 인공지능)> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷..."
https://kr.indeed.com/viewjob?jk=ebfe3497c293e1f4,2020년 하반기 각 부문 신입/경력 정규직,제이엘케이인스펙션 서울 강남구,,end 분석 프로그램 개발 ( python) - 바이러스 유전체 분석... 그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML|인터넷·IT·통신·모바일·게임>응용프로그래머> Python...
https://kr.indeed.com/viewjob?jk=2b1c5b35b97700fc,인프라 플랫폼 개발자,고도소프트 서울 구로구,,"NHN고도의 신규 서비스 개발 자격요건 - 웹개발 경력 1년 이상 ~ 5년 이하 - PHP(주 개발언어), python, java중 하나 이상 개발이 가능한 분. - Database 이해도가 높은 분 - 개발 프레임워크 사용..."
https://kr.indeed.com/viewjob?jk=2892c67308e87f01,Field Data Scientist,Success Korea 경기도,,"Scripting experience required (e.g. Matlab, R, Python). Familiarity with analytics... e.g. Matlab, R, Python). Familiarity..."
https://kr.indeed.com/viewjob?jk=9debec4c7f511ec8,(주)신세계아이앤씨 경력사원 상시,신세계아이앤씨 서울 중구,,리에 능숙한 자 -.데이터 I/F개발 및 운영경험자 기술요소 -.R 및 Python 기반 시스템 개발 및 운영 경험자 -.B2C 시스템 개발 및 운영... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=274f57bb86c57c78,"컴퓨터비전, AI, 영상처리 프로그래밍 전문가",바스코에너지 경기도 부천,,"상처리 개발 경험, OpenCV 개발 경험, Linux 기반 개발 경험 백엔드 서버 경험, C# JAVA Python 경험, TF/Caffe/Pytorch 경험 영어가능자, 석박사 학위 수여자, 포트폴리오, 관련논문발표 컴퓨..."
https://kr.indeed.com/viewjob?jk=285996f91e76a862,"NAVER, LINE 서비스 플랫폼 운영",NIT Service 성남 삼평동,,"네이버/라인 서비스 플랫폼운영이란, 국내 및 해외를 포함하여 글로벌하게 제공되는 네이버/라인 서비스인 V앱, 파파고, 네이버클라우드플랫폼, 웨일, 네이버메인, 메일, 카페, 블로그, N드라이브, 폴라, 라인/라인플레이 등의..."
https://kr.indeed.com/viewjob?jk=e7b19736572ba66e,Python 신입/경력 정규직,태그바이컴퍼니 서울 강남구,,태그바이컴퍼니(주) Python 신입/경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] • 인플루언서 마케팅 플랫폼 [태그바... 소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=ad18e1cef96b4e45,[그룹계열사 대기업] Data Analysis (통계 머신러닝 AI 모형...,제이앤피에이치알컨설팅 서울,,"데이터 분석 또는 모형 개발 경험 3 년 이상 (필수) - SAS, Python 등 활용한 모형 개발 경험 (필수) - 신용평가모형 개발 또는 신용정... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=3b0e3b290f637baf,효성첨단소재(주) 타이어보강재PU 빅데이터 분석 경력사원,효성첨단소재 대한민국,,인공지능 기술 지원 - 데이터연계 및 모니터링 화면 개발 지원 2. 경력 및 우대사항 - R/ Python 프로그래밍 가능자 - 딥러닝 또는 통계툴 활용 경험자 - 제조설비 센서데이터를 활용한 빅데이터...
https://kr.indeed.com/viewjob?jk=01bc879744c28f9c,Support Engineer _ Azure PaaS,Microsoft 4.2 서울,,"Java, Node, Python, PHP and Ruby, .NET... Linux, NGNIX, Apache, Java, Node, Python, PHP and Ruby • Experience with customer..."
https://kr.indeed.com/viewjob?jk=00a89d974a463f1f,FPGA 플랫폼 엔지니어(딥러닝 하드웨어 프로세서 개발),딥엑스 성남 분당구,"연봉 40,000,000원 - 99,990,000원","사용 경험 : Chip Scope/SignalTap - Language: Python/Perl, C/C++ - Vivado 또는 Synplify 또는... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=2d83dcf8baac736b,Technical Solutions Engineer,MightyHive 서울,,"Python and R Machine Learning, Tensor Flow Data Visualization Data Engineering, ETL Technology Used Node.js, Python, Flask..."
https://kr.indeed.com/viewjob?jk=914773b619a944de,메가스터디 교육그룹 부문별 신입 및 경력 공개,커리어게이트 서울 강남구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=b1c8dcf6b4990bbd,2020 전문연구요원 공개 채용,넷마블 서울 구로구,,"제작 과정을 고도화하기 위한 인공지능 기술 연구 개발 자격요건 * 보충역/전직 대상자에 한해 지원 가능 - Python, Java, C++ 등 한 가지 이상의 프로그래밍 언어 프레임워크 능력 - 디자인 패턴 기반 설계 및..."
https://kr.indeed.com/viewjob?jk=71352b1e76ffb4c6,R&D 연구원/ 임베디드시스템 개발자,홍익대학교 무인이동체자율항법연구실 서울 마포구,"월급 2,500,000원 - 4,000,000원","로봇공학, 드론, 임베디드시스템 운용 및 통신, 머신러닝 중 일부 프로그래밍: Matlab, C/C++, Python, ROS 등 임베디드시스템: Raspberry PI, Arduino 등 오픈소스 기반 플랫폼 경험자..."
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=153b61bfd2b5f9d1,Software Engineer Intern,Intel 4.1 서울,,"environment Preferred Qualifications - Programming skills with Python - Understanding of operating systems, system software..."
https://kr.indeed.com/viewjob?jk=18cbba235523944d,SP OM부 경력직원,신영증권 대한민국,,"자격증 소지자 우대 -. 증권(파생) 관련 업무 개발 경험자 우대 -. Visual C++, VBA, Python 프로그래밍 가능자 우대 3. 원서 접수 -. 접수기간: 2020년 07월 15일(수) ~ 07월 26일..."
https://kr.indeed.com/viewjob?jk=cffb9ec4b67457d0,(하나금융그룹/SK텔레콤 합작회사) 각 부문 경력직원,핀크 서울 중구,,"3년 이상 - SAS, SQL, Python, R 등을 활용한 데이터 핸들... 웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=5739b91fad3fa293,"웹프로그램개발, 유지,보수 직원",글로컬드림아카데미 충청남도 아산,"연봉 25,000,000원 - 30,000,000원",및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=cef1451cb206ab1a,신한AI 인공지능(AI) 인력,신한에이아이 서울 영등포구,,"산업공학 / 컴퓨터공학 / 통계 관련 [우대사항] - 프로그래밍 숙련자( python 外 C++, Java 등) - 금융데이터 또는 시계열 데이터 기반... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=2cff377c899798fc,Infra사업본부 Bigdata 프로젝트 개발자 件,SK 네트웍스서비스 경기도,,툴과 솔루션 적용 및 운영 경험 ㅇ분석 지원 언어/패키지(SAS/R/ Python/Spark) 사용가능자 또는 자격증 보유자 ㅇBigData를 활용한... 분석 지원 언어/패키지(SAS/R/ Python/Spark) 사용가능자 또는...
https://kr.indeed.com/viewjob?jk=7ad5a3e2d65c839f,[S/W] Computer Vision for Robotics,현대자동차그룹 4.4 대한민국,,"등) 활용 능력 보유자 - 학습에 필요한 데이터 수집/가공 유경험자 - C++, JAVA, CUDA, Python 중 1개 이상의 프로그래밍 언어 능통자 - 해외 여행에 결격 사유가 없으신 분 (남성의 경우, 병역을 마치셨거..."
https://kr.indeed.com/viewjob?jk=7f1c558e130adafd,대체투자본부 및 금융컨설팅본부 신입 및 경력직원,KIS채권평가 대한민국,,"유지보수 역량 - 수학/물리/통계/금융공학/금융수학 등의 전공자로서 프로그래밍(C/C++, VBA, CUDA, Python 등) 기술을 보유하거나 관련 업무 유 경험자 (4) 모집부서: <금융컨설팅-시스템 유지보수 및 개발..."
https://kr.indeed.com/viewjob?jk=58613b11ebe8779c,Deep Learning R&D Engineer,Intel 4.1 서울,,TensorFlow and PyTorch Strong programming skills with Python Preferred Qualifications Experience as a deep learning...
https://kr.indeed.com/viewjob?jk=609e248684d02ecf,DBA 엔지니어,쏘카 대한민국,,"시계열 데이터베이스(InfluxDB) 구축 운영 경험 보유 • 자동화를 위한 스크립트 (shell, python, ansible) 지식 보유 • DA# 이용한 ERD 관리 경험 • 새로운 기술 도입에 대한 오픈 마인드 지원방..."
https://kr.indeed.com/viewjob?jk=9040dba1c8db2a5d,퀀트운용팀 (사원-대리급),신한비엔피파리바자산운용 대한민국,,지식 보유자 - 투자자산운용사 자격증 소지자 우대 - CFA/CAIA/CPA 자격증 소지자 우대 - VBA/ Python 활용한 업무 가능자 우대 - 관련 전공 및 석박사 학위/금융 관련 자격증 보유자 우대 3. 전형방법...
https://kr.indeed.com/viewjob?jk=cdc69e78bbccefd3,[해외취업] AI 엔지니어,株式会社ASCOM 대한민국,,"회사에서 일하고 싶어하는 사람들에게 좋은 기회입니다. 인생의 새로운 장을 열어보세요! 1) C/C++, Python 및 기타 프로그래밍 언어에 익숙한 자 2) 딥 러닝 도구(예:Tensorflow,Caffe 등)에 익숙한 자..."
https://kr.indeed.com/viewjob?jk=b8484108a7f4884f,"[해외취업] 누리누비, 시스템개발자/응용프로그래머",에임하이글로벌 대한민국,"연봉 32,520,000원 - 65,030,000원","백엔드 개발자' 의 경력사원이며, 상세업무내용은 아래와 같습니다. 1.개발자( JAVA, C#,.Net, Python,PHP): 시스템개발 업무 수행 및 유지보수 2.응용프로그래머: 솔루션 개발/운영(Web, C#, iOS..."
https://kr.indeed.com/viewjob?jk=1a642e02295c816d,[삼성청년SW아카데미] 프로젝트 컨설턴트 (멀티캠퍼스),멀티캠퍼스 경상북도 구미,,"험이 5년 이상인 자 - Java, Python, Vue.js를 활용한 웹... 응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=eb45c08f4c4a43d8,Data Analyst,Axiologic Solutions 서울,,"algorithms and data manipulation capabilities using R, Python, C++, JavaScript, Go, and other known programming languages..."
https://kr.indeed.com/viewjob?jk=6e9819bc1b7015c9,[기술플랫폼실] 정보보호 담당자 영입,카카오페이 성남 분당구,,"술적 지식과 설계, 구축, 운영 등 역량을 보유하신 분 - 개발언어(Shell script, JAVA, Python 등)에 대한 이해 및 코드리뷰와 관련한 역량을 보유하신 분 - ISMS-P, PCI-DSS, ISO27001..."
https://kr.indeed.com/viewjob?jk=6ce1b0abe9a52d32,디지털분야 경력직,지투알 서울,,"AA 등) - 정형 또는 비정형 빅데이터 분석 도구 활용 기술 (R, Python, 텍스트 분석 프로그램 등) - 통계 분석 프로그램 활용 기술 (R... 2개 이상 보유) - R 또는 Python 활용 기술 - 통계 분석 프로그..."
https://kr.indeed.com/viewjob?jk=07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,카카오 4.2 성남 판교역,,"관련 업무 경험자 우대사항 운영체제, 네트워크, 컴파일러, 데이터베이스에 대한 이해가 깊으신 분 Python, C++, GPU 프로그래밍 숙련자 대용량/실시간 서비스 개발/운영 경험이 많으신 분 ICPC/TopCoder..."
https://kr.indeed.com/viewjob?jk=8aeedb3a2dba74b6,Software Test Engineer for HANA Engine I...,SAP 4.3 서울,,"processes Knowledge of Git or other version control, Python, SQL Understanding of modern computer architecture, operating..."
https://kr.indeed.com/viewjob?jk=f2d5594999bad220,[국내 손해보험회사] 디지털혁신팀 3개 포지션 (대리-차장급),yesconsulting 서울 서대문구,,고객분석/마케팅 업무 수행 및 통계분석/모델링 수행 경력(3년이상) - Data 핸들링(SQL/SAS/ Python/R 등) 가능자 및 통계 Tool Skill 보유자 - CRM/DBM 관련 Project 수행 경험 및 CRM...
https://kr.indeed.com/viewjob?jk=4d053dbdab29e5e2,"영상관제 및 스마트시티 보안 솔루션 개발 (C,C++)",비에이블컨설팅그룹 서울 구로구,,인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>TCP·IP·IPX|인터넷·IT·통신·모바일·게임>네트워...
